,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,21,24,29,30,31,32,33,34,35,37,38,39,41,43,44,46,47,48,50,52,53,54,55,56,57,58,60,61,62,63,64,65,66,69,70,72,73,74,75,76,77,78,80,81,113,114,116,117,121,124,126,129,130,132,134,135,136,137,140,141,146,148,151,152,153,154,155,160,161,162,163,166,167,169,173,181,183,192,193,194,195,196,198,199,201,202,203,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,232,233,234,235,238,239,240,241,242,243,244,245,247,248,249,250,251,252,253,254,255,266,267,268,269,270,271,272,273,274,275,276
238,807.7049999999999,1283.043,701.9639999999999,593.3370000000001,644.7439999999999,794.768,380.1980000000001,147.207,641.3939999999999,555.306,1378.781,687.7520000000002,870.447,579.6619999999999,719.158,551.131,1721.364,1663.626,127.01500000000001,2470.3519999999994,2534.4159999999997,498.64,682.4530000000001,1470.4429999999995,1330.2679999999998,1361.2830000000001,1338.056,409.18300000000005,125.03300000000002,279.39300000000003,349.54499999999996,371.477,597.588,726.356,1866.3609999999999,1687.5069999999998,1459.7900000000002,622.1239999999999,9110.050999999998,254.44799999999998,262.094,1949.426,2368.505,1658.8770000000002,2157.9259999999995,1284.4969999999998,3032.5779999999995,511.45500000000004,1885.541,958.813,5329.072,1027.094,788.9250000000001,859.2630000000001,552.7040000000001,440.189,196.982,1487.444,1020.41,870.9770000000002,786.3629999999999,582.0609999999999,150.72699999999998,150.72699999999998,674.514,1187.9590000000005,807.7049999999999,767.8320000000002,657.5750000000003,1913.848,3461.121999999999,261.943,1460.4460000000001,1141.3819999999998,1630.183,1481.4500000000003,764.5870000000002,3766.0029999999997,2038.835,1592.2529999999995,759.8370000000001,674.514,703.3829999999999,1963.614,694.5090000000001,791.4930000000002,1580.8020000000001,327.477,377.311,1548.3660000000002,2540.5409999999997,609.7090000000001,1051.7250000000001,161.60000000000002,117.685,551.853,643.8620000000002,829.8190000000003,2606.849999999999,2602.839999999999,2365.7959999999994,789.42,795.9550000000002,833.0749999999998,886.5569999999999,2356.3749999999995,1076.6619999999998,769.9979999999999,870.447,1330.5449999999996,800.1180000000002,208.99200000000002,700.8620000000001,679.3349999999999,1868.6089999999997,535.8910000000001,617.551,1354.5720000000001,493.068,613.1640000000001,744.479,488.331,191.457,602.025,364.217,1440.9400000000003,947.4000000000001,2399.5999999999995,2418.9719999999993,1132.0819999999997,1334.7269999999996,1409.8709999999994,1704.985,,1206.356,1528.1529999999996,1470.4429999999993,1001.234,792.6389999999998,289.90200000000004,476.1500000000001,985.4970000000002,1143.448,759.8370000000001,2960.131,2382.192,613.1639999999999,875.1300000000001,1607.145,1522.8780000000004,962.029,1034.1160000000002,2602.84,641.394,491.6650000000001,2320.076,471.0640000000001,478.4750000000001,929.6160000000001,1030.6930000000002,636.194
239,1834.8009999999997,2138.945,1241.7319999999997,1054.603,1671.84,1892.1240000000005,980.797,1189.781,1668.49,1189.8919999999998,1146.8719999999998,667.4510000000001,1897.543,1606.7579999999998,1513.6989999999994,1345.6719999999998,2818.72,2760.982,1284.523,1779.084,1528.718,722.4010000000001,1779.809,490.65999999999997,1284.8509999999999,451.2079999999999,2435.4120000000003,859.5649999999999,1286.5049999999999,1190.1449999999998,1446.901,1468.833,1694.9439999999997,1753.4519999999998,2071.0330000000004,2784.863,2209.677000000001,706.5120000000001,9859.938,1297.022,975.639,2699.3130000000006,3118.392000000001,2408.7640000000006,2435.067,1755.277,3782.4650000000006,1196.2209999999998,2090.213,1703.444,5987.578000000004,2124.4500000000003,801.957,696.259,662.1200000000001,1467.2849999999996,1353.851,587.589,1551.4009999999996,748.8259999999999,768.8090000000001,1239.2839999999997,1193.301,1193.301,1771.8700000000001,1998.049,1834.8009999999997,1623.7340000000002,1513.477,2663.7350000000006,4558.477999999998,948.39,2557.802,373.303,2199.2900000000004,2249.309,1642.5800000000002,4515.889999999999,970.618,524.036,1795.8650000000005,1771.8700000000001,1730.4789999999998,1031.7590000000002,1302.1470000000002,625.5989999999999,2330.6890000000003,1287.463,1327.6719999999998,2288.043,1979.2760000000003,1008.4049999999999,1507.554,1258.9559999999997,1121.0220000000002,1649.209,1042.558,1579.7060000000001,1530.4979999999998,1526.4879999999998,1661.7580000000005,1816.5159999999998,1893.3110000000004,579.151,1631.1879999999999,1652.3370000000004,463.591,1797.0939999999998,1897.543,368.952,1836.1460000000004,1306.348,1798.218,1706.431,1855.653,1235.659,1367.4379999999999,2104.4590000000003,1177.8339999999998,1149.3099999999997,1841.8350000000003,1173.0969999999998,1288.8129999999999,1699.381,1461.573,2085.4880000000003,2044.756,2680.4250000000006,1625.344,328.283,567.7719999999998,422.514,2802.341,1206.356,,358.25700000000006,490.66000000000014,1237.0819999999999,1889.9949999999997,1387.2579999999996,1573.5059999999996,2082.8529999999996,1893.3349999999996,1795.8649999999996,2884.7609999999995,1678.1540000000002,1149.3100000000002,711.7870000000001,2704.501,2290.5899999999997,2059.3849999999998,2131.4719999999993,1526.4879999999998,1668.4899999999998,971.5559999999999,3069.9630000000006,1568.4199999999996,1575.8309999999997,2026.9719999999995,2128.0489999999995,1663.2169999999994
240,1638.257,2460.7420000000006,1045.1879999999996,1376.3999999999999,1475.2960000000003,2213.9210000000007,1316.667,1425.67,1471.9460000000004,1511.6889999999996,950.3279999999997,989.2480000000002,1700.9990000000003,1410.2140000000004,1317.1549999999997,1149.1280000000002,3140.5170000000003,3082.7790000000005,1606.3199999999995,2147.662,1894.3249999999998,1044.198,2101.6059999999998,85.14600000000002,1088.3069999999998,698.2149999999998,2757.2090000000007,1181.3619999999999,1608.3019999999995,1511.9419999999993,1768.6979999999996,1790.6299999999999,2016.7409999999993,1556.9080000000004,1874.4890000000005,3106.6600000000003,2531.4740000000015,1034.2279999999998,10181.734999999999,1318.429,1285.1170000000002,3021.110000000001,3440.1890000000017,2730.561000000001,2238.522999999999,2077.074,4104.262000000001,1518.0179999999993,1893.6690000000003,1506.9000000000005,5703.891000000003,2446.2470000000008,1123.7540000000001,1018.056,983.9170000000001,1270.741,1675.648,834.596,1354.857,1070.6229999999998,1020.0579999999997,1042.7399999999998,1422.15,1422.15,2093.667,1801.5050000000006,1638.257,1945.5309999999997,1835.2739999999997,2985.532000000001,4880.274999999997,1270.1870000000001,2879.5990000000006,695.0999999999999,2521.087000000001,2052.7650000000003,1964.3769999999997,4837.686999999998,713.3859999999999,266.804,2117.6620000000003,2093.667,1533.9350000000004,956.9189999999998,1623.9439999999997,947.396,2652.486000000001,1609.2599999999995,1649.4689999999994,2091.499,2301.073000000001,1330.2019999999995,1829.3509999999999,1580.7529999999995,1442.8189999999997,1971.0059999999996,1364.3549999999998,1901.503,1899.076,1895.0659999999998,1983.555,1619.9720000000002,2215.1080000000006,900.948,1434.6440000000002,1974.1340000000002,785.3879999999999,1600.5500000000002,1700.9990000000003,615.959,2157.943,1628.1449999999998,2120.015,1509.8870000000006,2177.4500000000003,1557.456,1689.2349999999994,2426.2560000000008,1499.6309999999996,1471.1069999999993,2163.6320000000005,1494.8939999999996,1610.6099999999994,2021.1779999999997,1783.3699999999997,1888.9440000000004,2366.5530000000003,2483.8809999999994,1990.951,650.0799999999999,334.836,113.786,3124.1380000000004,1528.1529999999996,358.25700000000006,,85.146,1558.8789999999997,2211.792,1709.0549999999996,1895.3029999999997,2404.6499999999996,2215.132,2117.662,2688.2169999999996,1999.9509999999996,1471.107,1033.584,3026.298,2094.0460000000003,2381.182,2453.268999999999,1895.0659999999998,1471.9460000000001,1293.3529999999994,3391.7600000000016,1890.2169999999996,1897.6279999999997,2348.7689999999993,2449.845999999999,1985.0139999999994
241,1585.0429999999994,2569.568,991.974,1508.8029999999997,1422.0819999999997,2322.7470000000003,1263.4529999999993,1372.4559999999994,1418.7319999999997,1644.0919999999994,897.114,1121.651,1647.7849999999996,1356.9999999999995,1263.9409999999991,1095.9139999999995,3249.3430000000008,3191.6050000000005,1566.4729999999993,2062.516,1809.179,1176.6009999999999,2210.4320000000007,0.0,1035.093,835.198,2866.035,1246.7169999999994,1568.4549999999992,1620.7679999999996,1877.5239999999997,1899.4559999999997,2125.5670000000005,1503.6939999999995,1821.2749999999999,3215.486000000001,2640.3,981.0140000000002,10290.560999999998,1265.2149999999992,1231.9029999999993,3129.9360000000006,3549.0150000000012,2839.3869999999997,2185.3089999999997,2209.4770000000003,4213.087999999999,1626.8439999999994,1840.4549999999997,1453.6859999999997,5638.987000000004,2555.0729999999994,1256.157,1150.4589999999998,1116.3200000000002,1217.5269999999994,1617.9379999999996,971.5790000000001,1301.6429999999993,1203.0259999999998,966.8439999999999,989.526,1368.9359999999995,1368.9359999999995,2202.493000000001,1748.2909999999997,1585.0429999999994,2054.357,1944.1,3094.358,4989.100999999996,1297.9299999999996,2988.425,827.5029999999998,2653.490000000001,1999.5509999999995,2073.203,4946.512999999997,628.2399999999999,181.65800000000002,2226.4880000000007,2202.493000000001,1480.7209999999995,871.7729999999998,1756.3469999999998,1079.7989999999998,2761.312,1718.0859999999998,1758.2949999999996,2038.2849999999994,2275.914,1462.6049999999996,1961.7539999999997,1689.5789999999997,1452.6089999999995,2079.832,1496.7579999999998,2010.3289999999997,1813.93,1809.92,1908.398,1566.7579999999996,2323.934,1033.3509999999999,1381.4299999999996,1931.169,917.7909999999998,1547.3359999999996,1647.7849999999996,752.942,2266.7690000000002,1736.9709999999998,2228.841000000001,1456.6729999999998,2309.8530000000005,1651.2799999999995,1798.0609999999997,2535.0820000000003,1608.4569999999994,1603.5099999999993,2272.458,1603.7199999999996,1719.4359999999997,2130.0040000000004,1892.1959999999997,1835.7299999999996,2475.379,2430.6670000000004,1905.805,782.4829999999998,281.622,68.146,3232.964000000001,1470.4429999999993,490.66000000000014,85.146,,1691.282,2320.6179999999995,1817.8809999999992,2004.1289999999992,2513.475999999999,2323.957999999999,2226.4879999999994,2635.0029999999997,1994.1879999999999,1603.5100000000002,1165.987,3135.124,2040.832,2490.008,2562.094999999999,1809.9199999999996,1418.732,1425.7559999999996,3500.5860000000007,1999.0429999999992,2006.4539999999993,2457.5949999999993,2558.671999999999,2093.839999999999
242,1760.1139999999996,2017.3339999999998,1803.0249999999992,446.4409999999999,1597.1529999999996,1572.1359999999997,1161.647,1099.6160000000002,1593.8029999999997,467.24500000000006,2230.271,657.543,1822.8559999999995,1532.0709999999997,1671.5669999999998,1503.5399999999997,2498.732000000001,2440.994,964.5350000000001,1647.3139999999999,1711.378,773.009,1459.821,1691.282,2368.25,1041.859,2115.424,919.184,966.517,897.762,1126.913,1148.845,1374.9559999999997,1678.7649999999996,2818.770000000001,2464.875,1630.867,1308.024,9072.921000000004,1206.857,981.787,1901.7240000000002,2514.849999999999,1775.2710000000002,2935.2940000000003,674.1620000000001,3215.3279999999995,652.7959999999999,2837.950000000001,1911.2219999999995,6537.711,1804.4619999999995,416.6109999999999,568.069,843.3679999999998,1392.5979999999997,1205.732,971.447,1972.8189999999995,498.663,1472.263,1478.9999999999998,1103.1360000000002,1103.1360000000002,1451.8819999999998,1965.3269999999998,1760.1139999999996,1331.446,1221.1889999999999,1866.1460000000002,4510.734000000002,954.538,2237.8140000000003,939.443,1118.175,2258.8180000000007,1242.5859999999998,3912.347999999999,2208.341000000001,1813.0919999999999,1500.2579999999998,1451.8819999999998,1655.7919999999997,1383.859,583.639,637.135,1567.823,967.475,1032.065,2325.7340000000004,1717.5029999999997,400.2429999999999,426.439,938.9680000000001,883.549,1329.221,434.3959999999999,1001.1079999999998,1783.8119999999994,1779.8019999999995,1542.7579999999998,1741.8289999999995,1573.3229999999999,808.2849999999999,1838.9659999999994,1533.3369999999998,826.72,1722.4069999999997,1822.8559999999995,1011.1210000000001,1540.5389999999998,986.3600000000001,1478.2299999999998,1631.7439999999997,892.7389999999998,627.497,660.5970000000001,1527.8039999999999,658.2199999999999,409.387,1521.8469999999998,629.6719999999999,968.825,1379.3929999999998,1141.5849999999998,2218.3080000000004,1724.7679999999998,3176.9680000000003,1595.9339999999997,966.9469999999999,1768.3939999999998,1623.136,2482.3530000000005,1001.234,1237.0819999999999,1558.8789999999997,1691.282,,1570.0070000000003,1067.2700000000002,1253.5180000000003,1762.865,1493.3410000000001,1500.2580000000003,3737.4990000000007,1559.1539999999998,409.38699999999994,502.816,2384.513000000001,2300.246,1739.3970000000004,1811.4840000000002,1779.8019999999997,1593.803,561.721,2551.373000000001,1248.4320000000002,1255.8430000000003,1706.9840000000002,1808.0610000000001,1397.2169999999999
243,1688.889,535.9009999999998,1583.148,1162.1100000000001,1525.9279999999999,2.129,1199.1960000000001,1028.391,1522.5779999999997,1124.079,2259.983,1339.04,1751.6309999999999,1460.846,1600.3419999999999,1432.3149999999998,939.2,1198.008,665.6239999999998,3039.1249999999986,3103.188999999999,1225.7499999999998,552.1140000000001,2320.6179999999995,1932.6979999999996,2012.5709999999997,784.3050000000001,1123.179,667.6059999999999,728.058,570.8939999999999,421.16200000000003,722.8050000000001,1607.54,2734.0249999999996,873.1069999999997,1199.375,1398.552,9056.682999999997,1135.632,1044.636,1950.2990000000002,2123.2480000000005,1605.5090000000005,2146.5739999999996,1693.4520000000002,2772.1630000000005,997.8639999999999,2650.401,1839.997,5748.991000000001,561.476,1357.6979999999999,1510.5510000000002,1279.8139999999999,1321.3729999999996,906.8209999999998,2138.732,1622.84,1439.7500000000002,1562.791,1463.2450000000001,1031.911,1031.911,118.125,1176.6070000000002,1688.889,477.30100000000004,549.9229999999999,1953.3850000000002,2771.9800000000014,1017.3869999999998,536.437,1792.6699999999998,1952.829,1470.0980000000002,892.1079999999998,3520.746000000001,2889.009999999999,2442.427999999999,325.923,118.125,1584.5669999999998,2614.9019999999996,992.0249999999999,1442.7810000000002,1527.4340000000002,603.372,551.3399999999999,1537.014,3109.313999999999,1178.482,1349.2409999999998,640.0569999999999,812.324,677.07,1212.6349999999998,1174.7469999999998,3175.6229999999982,3171.612999999998,2934.5689999999986,1670.6039999999998,784.6030000000001,1516.7140000000002,1767.7409999999998,2925.147999999999,1727.95,1651.1819999999998,1751.6309999999999,1981.8329999999994,366.204,583.6469999999999,898.49,1560.5189999999998,2437.3819999999996,1026.553,915.067,1177.85,979.0459999999999,1181.9370000000001,838.24,1016.8629999999999,617.8099999999998,727.2420000000001,596.3729999999999,1429.5880000000002,409.1600000000001,2388.2480000000005,2987.7449999999985,1783.3699999999997,2184.901999999999,2260.0459999999994,745.9189999999999,792.6389999999998,1889.9949999999997,2211.792,2320.6179999999995,1570.0070000000003,,630.5369999999999,601.3670000000002,636.951,838.9120000000001,325.923,2948.779,2950.9649999999992,1181.9370000000001,1443.903,657.76,1511.5260000000003,286.763,562.7000000000002,3171.613,1522.5779999999997,1060.438,2049.2490000000003,531.21,599.0420000000001,818.0980000000001,565.0750000000002,421.153
244,1186.1519999999998,1136.3249999999998,1080.4109999999998,659.3730000000003,1023.191,632.6659999999999,696.4590000000003,525.6540000000001,1019.8409999999999,621.3420000000001,1757.2279999999998,836.3030000000002,1248.8939999999998,958.1089999999999,1097.6049999999998,929.578,1431.462,1373.724,162.887,2536.387999999999,2600.4519999999993,723.0130000000001,392.55100000000004,1817.8809999999992,1654.148,1509.8339999999996,1048.154,620.4420000000001,164.869,307.983,59.643,209.375,307.68600000000004,1104.8029999999999,2455.475,1397.6049999999998,1521.2750000000003,895.815,9171.536,632.8950000000002,541.899,2010.9109999999998,2429.99,1720.3620000000003,1868.0239999999997,1345.9819999999997,3094.062999999999,577.4910000000001,2371.8509999999997,1337.26,5470.441,737.1919999999999,854.9610000000001,1007.8140000000002,777.0770000000001,818.636,404.084,1635.9949999999997,1344.2900000000002,937.0130000000003,1060.0539999999999,960.508,529.1740000000001,529.1740000000001,512.412,898.0570000000002,1186.1519999999998,621.114,590.2170000000001,1975.3329999999999,3572.4270000000006,514.6500000000001,1170.544,1289.9329999999998,1691.668,1191.5480000000002,826.0720000000002,3827.4879999999994,2386.2729999999992,1939.6909999999991,597.735,512.412,1081.8299999999997,2112.165,755.9940000000003,940.0440000000002,1642.287,290.918,342.955,1258.4640000000002,2606.5769999999993,675.7450000000001,1113.21,137.32,309.58700000000005,261.951,709.8980000000001,891.3040000000003,2672.8859999999986,2668.8759999999984,2431.831999999999,1167.8669999999997,506.053,1013.9770000000002,1265.0039999999997,2422.410999999999,1225.213,1148.4449999999997,1248.8939999999998,1479.0959999999993,638.0160000000001,80.91,410.96000000000004,1057.782,1934.6449999999998,601.9270000000001,679.0360000000002,1416.057,559.104,679.2000000000003,454.577,554.3670000000001,167.177,312.12300000000005,74.315,1151.0380000000002,657.4979999999999,2109.698,2485.007999999999,1280.6329999999996,1682.1649999999988,1757.308999999999,1415.0829999999999,289.90200000000004,1387.2579999999996,1709.0549999999996,1817.8809999999992,1067.2700000000002,630.5369999999999,,186.248,695.5949999999999,1204.933,597.735,2670.2290000000003,2448.2279999999996,679.1999999999999,941.1660000000002,1317.243,1232.9760000000003,721.4010000000002,744.214,2668.876,1019.841,557.7009999999999,2381.561,181.162,188.57299999999998,639.7139999999999,740.791,474.0920000000001
245,1372.3999999999999,1453.9060000000002,1266.6589999999999,845.6210000000002,1209.439,599.238,882.7070000000002,711.902,1206.089,807.59,1795.1850000000002,1022.5510000000002,1435.1419999999998,1144.357,1283.8529999999998,1115.8259999999998,1245.214,1187.4759999999999,349.135,2722.635999999999,2786.6999999999994,909.2610000000001,206.303,2004.1289999999992,1467.8999999999999,1696.0819999999997,861.9060000000001,806.69,351.11699999999996,494.231,245.89100000000002,395.62300000000005,121.438,1291.051,2269.227,1211.3569999999997,1707.5230000000004,1082.0629999999999,9357.783999999998,819.1430000000001,728.1469999999999,2197.1589999999997,2616.238,1906.6100000000004,1681.7759999999996,1532.2299999999998,3280.3109999999992,763.739,2185.6029999999996,1523.508,5284.192999999999,550.944,1041.209,1194.0620000000004,963.325,1004.8839999999999,590.332,1822.2429999999997,1158.0420000000001,1123.2610000000002,1246.302,1146.756,715.422,715.422,503.49600000000004,711.8090000000003,1372.3999999999999,789.4289999999999,776.47,2161.5809999999997,3386.1790000000005,700.898,984.296,1476.1809999999998,1877.916,1005.3000000000003,1012.3200000000002,4013.7359999999994,2572.5209999999993,2125.9389999999994,638.0510000000002,503.49600000000004,1268.0779999999997,2298.413,942.2420000000002,1126.2920000000001,1828.535,477.16600000000005,529.203,1072.2160000000001,2792.8249999999994,861.993,1299.458,323.568,495.83500000000004,75.703,896.1460000000001,1077.5520000000001,2859.1339999999987,2855.1239999999984,2618.079999999999,1354.1149999999998,319.805,1200.2250000000004,1451.2519999999997,2608.658999999999,1411.461,1334.6929999999998,1435.1419999999998,1665.3439999999994,678.3320000000001,267.15799999999996,224.712,1244.03,2120.893,788.1750000000001,865.2840000000001,1602.305,745.352,865.4480000000002,268.329,740.615,353.42499999999995,125.87500000000001,111.93299999999999,964.7900000000003,471.25,1923.4499999999998,2671.255999999999,1466.8809999999996,1868.4129999999989,1943.556999999999,1228.8349999999998,476.1500000000001,1573.5059999999996,1895.3029999999997,2004.1289999999992,1253.5180000000003,601.3670000000002,186.248,,509.347,1391.181,638.051,2483.9809999999998,2634.4759999999997,865.4479999999999,1127.414,1130.995,1046.728,808.6410000000001,557.9660000000001,2855.1239999999993,1206.089,743.9489999999998,2567.8090000000007,120.49000000000001,2.325,453.466,554.5430000000001,660.3399999999999
247,1881.7469999999996,995.4530000000002,1776.0059999999996,1354.968,1718.7859999999998,668.977,1392.054,1221.249,1715.4359999999997,1316.9370000000001,1673.9260000000002,1531.898,1538.696,1653.7039999999997,1101.14,1268.6819999999998,786.761,721.404,858.4819999999999,3231.9829999999993,3296.0469999999996,1418.6080000000002,392.20799999999997,2513.475999999999,1346.6409999999998,2205.4289999999996,395.834,1316.037,860.464,1003.5780000000001,755.2379999999999,685.563,387.909,1800.3979999999997,2147.968,752.9039999999999,1483.214,1591.4099999999996,9340.521999999999,1328.4900000000002,1237.494,2234.137999999999,2407.0869999999995,1889.3480000000002,1560.5169999999996,2041.5769999999995,3056.002,1273.086,2064.3439999999996,1477.872,5162.933999999999,84.87200000000001,1550.5559999999998,1703.409,1472.672,1514.2309999999998,1099.679,2331.5899999999997,1036.7830000000004,1632.608,1755.6489999999997,1656.1029999999998,1224.769,1224.769,738.786,590.5500000000001,1881.7469999999996,1097.9620000000002,1170.5840000000003,2237.223999999999,2920.1070000000004,1210.2450000000001,525.843,1985.5279999999996,2387.2630000000004,884.0410000000003,1521.667,3804.585,3081.8679999999995,2635.2859999999996,946.584,738.786,1777.4249999999995,2807.76,1451.5890000000002,1635.639,1811.2730000000001,986.5130000000003,1038.5500000000002,950.9570000000002,3302.1719999999996,1371.34,1808.8049999999998,832.9149999999998,1005.1820000000001,435.59399999999994,1405.493,1586.899,3368.480999999999,3364.4709999999986,3127.426999999999,1863.4619999999995,198.546,1709.5720000000001,1247.2500000000002,3118.0059999999994,1920.8079999999998,1472.8429999999998,1538.696,2174.6909999999993,986.8649999999999,776.505,312.433,1753.3769999999997,2630.2400000000002,1297.522,1374.631,1461.689,1254.6989999999998,1374.795,252.183,1249.962,862.772,392.346,621.2800000000001,843.5310000000003,164.33499999999998,1802.1909999999998,3180.602999999999,1976.2279999999994,2377.7599999999993,2452.903999999999,770.382,985.4970000000002,2082.8529999999996,2404.6499999999996,2513.475999999999,1762.865,636.951,695.5949999999999,509.347,,1227.524,946.584,2362.7219999999998,3143.822999999999,1374.7949999999998,1636.761,672.542,925.469,350.188,99.51299999999999,3364.4709999999995,1715.436,1253.296,2509.7880000000005,629.837,511.67199999999997,224.999,88.471,1041.8139999999999
248,1902.3280000000002,565.861,1796.5870000000002,1085.444,1739.3670000000002,841.041,1338.352,1241.83,1736.017,997.978,2437.6059999999993,1342.38,1965.0700000000002,1674.285,1813.7810000000002,1645.7540000000001,1529.773,1788.581,1102.198,2962.4589999999994,3026.5229999999997,1229.0900000000001,1597.4840000000002,2323.957999999999,2575.584999999999,1906.28,1374.878,1126.519,1104.18,890.929,864.9830000000002,841.8400000000001,1512.6190000000001,1820.9790000000005,2960.9839999999995,1739.825999999999,412.752,1515.3590000000002,8154.866000000002,1349.0710000000001,1189.122,1048.482,1413.32,703.692,2737.1470000000004,953.285,1985.5399999999995,859.782,2980.1639999999998,2053.436,6339.564,1152.049,1281.032,1432.49,1283.154,1534.8120000000001,1343.395,2032.441,2115.0330000000004,1363.084,1679.5980000000002,1686.335,1245.35,1245.35,720.7870000000003,1767.18,1902.3280000000002,361.611,471.86799999999994,1051.568,3239.003000000001,1161.8729999999998,1092.7580000000003,1796.01,1051.0119999999997,2060.6710000000003,310.986,2810.8179999999998,2892.35,2445.767999999999,584.1590000000001,720.7870000000003,1798.006,2508.611,853.943,1446.121,625.617,654.8570000000002,636.5770000000002,2127.5870000000004,3032.6479999999997,1101.816,1136.308,1076.6309999999999,1025.763,1466.884,1135.969,504.808,3098.956999999999,3094.9469999999988,2857.9029999999993,1884.0430000000001,1375.176,1520.054,1981.18,2848.4819999999995,1691.141,1864.621,1965.0700000000002,1875.5420000000001,712.8720000000002,1124.0230000000001,1615.8930000000003,1773.9580000000003,2052.0880000000006,888.471,776.985,399.387,840.9639999999999,1024.0559999999998,1659.5100000000002,926.799,1106.488,1517.0560000000003,1279.248,2020.1610000000003,1197.627,2978.821000000001,2911.0789999999993,1786.7099999999998,2188.2419999999993,2263.3859999999995,1416.7439999999995,1143.448,1893.3349999999996,2215.132,2323.957999999999,1493.3410000000001,838.9120000000001,1204.933,1391.181,1227.524,,584.1589999999999,3539.3520000000003,2874.298999999999,1024.056,1367.237,1111.157,2102.099,877.3360000000001,1153.2730000000001,3094.9469999999997,1736.017,983.7719999999999,1279.6420000000003,1060.6290000000001,1393.5060000000003,1408.671,1155.648,629.3009999999999
249,1604.384,564.165,1498.643,1092.3609999999999,1441.423,328.052,1114.6910000000003,943.8860000000001,1438.0729999999999,1004.895,2175.4600000000005,1244.91,1667.126,1376.341,1515.837,1347.81,1248.833,1507.641,632.8220000000001,2969.3760000000016,3033.440000000002,1131.6200000000001,719.6490000000001,2226.4879999999994,2242.3309999999997,1913.197,1093.938,1029.0490000000002,634.8040000000002,644.9110000000002,538.092,388.36,759.4890000000001,1523.035,3043.658,1039.9019999999998,944.6219999999998,1314.047,8801.929999999998,1051.1270000000002,960.131,1695.5459999999998,1868.495,1350.756,2456.207,1438.6989999999998,2517.41,986.4689999999998,2960.034,1755.4920000000002,6058.623999999999,871.109,1287.9489999999998,1439.4070000000002,1185.684,1236.8679999999997,874.019,2039.358,1932.473,1370.0010000000002,1478.286,1378.74,947.4060000000001,947.4060000000001,207.798,1486.2400000000002,1604.384,326.217,398.839,1698.6319999999998,2800.2440000000006,932.8820000000001,711.793,1698.54,1698.0759999999996,1779.7310000000002,741.0239999999998,3265.993,2794.8800000000015,2348.2979999999993,0.0,207.798,1500.062,2515.5280000000007,980.6299999999999,1348.6510000000003,1272.6809999999998,520.2249999999999,468.193,1846.647,3039.565000000002,1108.733,1337.8460000000005,607.2550000000001,727.8190000000001,713.7540000000001,1142.886,919.9939999999999,3105.874000000001,3101.864000000001,2864.8200000000015,1586.099,1094.236,1422.5840000000003,1683.236,2855.3990000000017,1698.058,1566.677,1667.126,1882.459,69.22,550.845,862.7630000000003,1476.0140000000001,2367.6330000000003,1015.1579999999997,903.6719999999998,923.097,967.6509999999998,1062.753,1147.873,933.716,585.0079999999999,763.9260000000002,612.8030000000001,1739.2210000000002,684.638,2697.8810000000008,2917.9960000000015,1689.2399999999998,2090.771999999999,2165.9159999999993,748.969,759.8370000000001,1795.8649999999996,2117.662,2226.4879999999994,1500.2580000000003,325.923,597.735,638.051,946.584,584.1589999999999,,3258.412,2881.215999999999,1062.7530000000002,1374.154,681.879,1821.159,596.396,872.3330000000001,3101.8639999999996,1438.0729999999996,990.689,1794.496,547.6400000000001,635.7260000000001,1127.731,874.7080000000001,270.06899999999996
